1,0.956855247,0.951377587,0.915089499,0.948830387,0.957365551,0.752177414,0.981506378,0.970465565,0.96970299,0.959101136,0.883348775,0.954515358,0.902697598,0.978061108,0.93694352,0.961751184,0.954264992,0.89608733,0.965865725,0.98322519,0.959915973,0.910357913,0.976558735,0.967103902,0.980047137,0.941971517,0,0,0
0.956855247,1,0.937877092,0.908279797,0.951955067,0.937771479,0.698004813,0.971626545,0.968660491,0.963953118,0.955468736,0.89779851,0.955437483,0.895060018,0.964100106,0.943533532,0.944575417,0.926408809,0.91423935,0.967197096,0.959606026,0.914378693,0.94593827,0.960272719,0.959883519,0.94682067,0.957660314,0,0,0
0.951377587,0.937877092,1,0.94197803,0.931638737,0.933256525,0.733235575,0.949846102,0.951424801,0.954900982,0.954197342,0.882745184,0.94223977,0.892019576,0.952051129,0.931304518,0.9411797,0.9230784,0.9016601,0.942872504,0.956399293,0.929545749,0.910373102,0.958568082,0.950947462,0.954013717,0.930608837,0,0,0
0.915089499,0.908279797,0.94197803,1,0.892348604,0.937042571,0.717804919,0.9258135,0.905149051,0.916009339,0.912511777,0.809701976,0.909321977,0.877483501,0.919893495,0.85816068,0.926683976,0.908861466,0.821787949,0.891952004,0.914650406,0.914650406,0.849814969,0.918708775,0.905418797,0.899459843,0.874821806,0,0,0
0.948830387,0.951955067,0.931638737,0.892348604,1,0.930757842,0.731272424,0.952842786,0.946185624,0.957825467,0.963983778,0.863342093,0.964480729,0.883620278,0.949502126,0.924035683,0.935021587,0.934879944,0.896805725,0.958916303,0.943538014,0.914696241,0.928406385,0.954684823,0.940225539,0.939313168,0.937977718,0,0,0
0.957365551,0.937771479,0.933256525,0.937042571,0.930757842,1,0.707106781,0.964208851,0.937042571,0.953998092,0.954668741,0.834812073,0.957814115,0.92998111,0.958043332,0.877338483,0.985036563,0.966091783,0.849472521,0.923380517,0.956182887,0.956182887,0.884918222,0.96770149,0.948683298,0.939592352,0.90578946,0,0,0
0.752177414,0.698004813,0.733235575,0.717804919,0.731272424,0.707106781,1,0.757554019,0.736210174,0.730793397,0.731307136,0.621369766,0.712923006,0.657595949,0.752709929,0.653023148,0.696526033,0.683130051,0.650723428,0.707339344,0.732467021,0.845154255,0.658664922,0.720282406,0.670820393,0.738213471,0.674199862,0,0,0
0.981506378,0.971626545,0.949846102,0.9258135,0.952842786,0.964208851,0.757554019,1,0.987162588,0.972375898,0.974479991,0.880248576,0.959988091,0.915377185,0.976499065,0.925089581,0.964856861,0.946300189,0.894908638,0.975517722,0.96891167,0.953972504,0.938071607,0.97126204,0.965547101,0.973071652,0.960196493,0,0,0
0.970465565,0.968660491,0.951424801,0.905149051,0.946185624,0.937042571,0.736210174,0.987162588,1,0.979467818,0.974634364,0.908055606,0.951310871,0.895638332,0.968381857,0.949505514,0.941335106,0.930415493,0.922515321,0.984084771,0.964427299,0.92709463,0.946798132,0.96378251,0.971267437,0.980981883,0.975333248,0,0,0
0.96970299,0.963953118,0.954900982,0.916009339,0.957825467,0.953998092,0.730793397,0.972375898,0.979467818,1,0.982431725,0.910514526,0.963180988,0.89952243,0.973210405,0.952002702,0.94718112,0.947251099,0.930453707,0.971984297,0.967097375,0.931200747,0.925669184,0.970424393,0.972082209,0.971066753,0.955081565,0,0,0
0.959101136,0.955468736,0.954197342,0.912511777,0.963983778,0.954668741,0.731307136,0.974479991,0.974634364,0.982431725,1,0.875034667,0.975889609,0.91248567,0.962603029,0.925732639,0.95904202,0.947917005,0.908581003,0.967226093,0.963551131,0.938194522,0.948551596,0.975158494,0.96437966,0.964828109,0.96080987,0,0,0
