1000110,locality,political,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,point_of_interest,establishment,locality,political
1000210,locality,political,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,insurance_agency,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,doctor,health,point_of_interest,establishment,point_of_interest,establishment,locality,political
1000310,locality,political,point_of_interest,establishment,store,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,general_contractor,point_of_interest,establishment,point_of_interest,food,establishment,car_repair,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,lawyer,point_of_interest,establishment,point_of_interest,establishment,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,point_of_interest,establishment,home_goods_store,store,point_of_interest,establishment,plumber,home_goods_store,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,general_contractor,point_of_interest,establishment,locality,political
1000410,locality,political,point_of_interest,establishment,store,point_of_interest,establishment,store,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,general_contractor,point_of_interest,establishment,general_contractor,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,moving_company,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,general_contractor,point_of_interest,establishment,store,point_of_interest,establishment,car_dealer,store,point_of_interest,food,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,general_contractor,point_of_interest,establishment,point_of_interest,establishment,locality,political
1000510,locality,political,store,point_of_interest,food,establishment,point_of_interest,establishment,point_of_interest,establishment,store,point_of_interest,establishment,store,point_of_interest,establishment,general_contractor,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,general_contractor,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,point_of_interest,establishment,moving_company,point_of_interest,establishment,general_contractor,point_of_interest,establishment,point_of_interest,food,establishment,point_of_interest,establishment,point_of_interest,establishment,locality,political
1000610,locality,political,store,point_of_interest,food,establishment,point_of_interest,establishment,store,point_of_interest,establishment,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,moving_company,storage,point_of_interest,establishment,point_of_interest,food,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,car_dealer,store,point_of_interest,food,establishment,general_contractor,point_of_interest,establishment,general_contractor,point_of_interest,establishment,point_of_interest,establishment,storage,point_of_interest,establishment,point_of_interest,establishment,locality,political
1000710,locality,political,store,point_of_interest,food,establishment,point_of_interest,establishment,store,point_of_interest,establishment,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,moving_company,storage,point_of_interest,establishment,point_of_interest,food,establishment,point_of_interest,establishment,car_dealer,store,point_of_interest,food,establishment,general_contractor,point_of_interest,establishment,moving_company,point_of_interest,establishment,general_contractor,point_of_interest,establishment,storage,point_of_interest,establishment,point_of_interest,establishment,storage,point_of_interest,establishment,locality,political
1000810,locality,political,store,point_of_interest,food,establishment,point_of_interest,establishment,store,point_of_interest,establishment,moving_company,point_of_interest,establishment,point_of_interest,school,establishment,point_of_interest,establishment,car_repair,car_dealer,store,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,moving_company,storage,point_of_interest,establishment,point_of_interest,food,establishment,general_contractor,point_of_interest,establishment,electronics_store,home_goods_store,store,point_of_interest,school,establishment,point_of_interest,establishment,general_contractor,point_of_interest,establishment,point_of_interest,establishment,point_of_interest,establishment,storage,point_of_interest,establishment,storage,point_of_interest,establishment,point_of_interest,establishment
1000910,locality,political,lodging,point_of_interest,establishment,lodging,point_of_interest,establishment,store,point_of_interest,food,establishment,store,point_of_interest,establishment,point_of_interest,establishment,meal_takeaway,restaurant,point_of_interest,food,establishment,cafe,store,point_of_interest,food,establishment,convenience_store,clothing_store,store,health,point_of_interest,food,establishment,finance,point_of_interest,establishment,car_repair,car_dealer,store,point_of_interest,establishment,restaurant,point_of_interest,food,establishment,point_of_interest,school,establishment,moving_company,point_of_interest,establishment,meal_takeaway,restaurant,point_of_interest,food,establishment,gas_station,convenience_store,store,point_of_interest,food,establishment,finance,point_of_interest,establishment,car_repair,store,point_of_interest,establishment,atm,convenience_store,gas_station,car_repair,finance,store,point_of_interest,food,establishment,moving_company,point_of_interest,establishment
1001010,locality,political,lodging,point_of_interest,establishment,lodging,point_of_interest,establishment,lodging,point_of_interest,establishment,lodging,point_of_interest,establishment,lodging,point_of_interest,establishment,roofing_contractor,general_contractor,point_of_interest,establishment,store,point_of_interest,establishment,meal_takeaway,restaurant,point_of_interest,food,establishment,cafe,store,point_of_interest,food,establishment,finance,point_of_interest,establishment,health,point_of_interest,establishment,convenience_store,clothing_store,store,health,point_of_interest,food,establishment,restaurant,point_of_interest,food,establishment,real_estate_agency,point_of_interest,establishment,gym,spa,health,point_of_interest,establishment,moving_company,storage,store,point_of_interest,establishment,fire_station,point_of_interest,establishment,finance,point_of_interest,establishment,car_repair,car_dealer,store,point_of_interest,establishment
